comment_text,label
"Pakistan on Monday rejected India's accusation that it killed two soldiers in ""unprovoked"" shots and mutilated their bodies near the Line of Control in the drama of Jammu and Kashmi.",NAG
"In other words, the Indian army is saying that Pakistani soldiers crossed the LoC to the Indian side, mutilated the bodies of two Indian soldiers and returned, while no one on the Indian side challenged them to participate. 😂😂",NAG
What was the reason to see an improvement in the energy sector today?,NAG
He compared it with respect to infant mortality. Having a literacy rate of 100% does not give the right to kill babies.,NAG
Do some research and work on the floor ... friend ... the media is not giving the correct image ... more than 80% of the decision of the Indian support modi ...,NAG
The actions of Tata's children will increase,NAG
"Anirban Kundu
Then you are the pesticide",CAG
"Jio - A change, a great jia, a slap to the idea of ​​Airtel",NAG
"You have proven to be your mentality.
Read the comment, understand intellectually.
If you do not have any knowledge about visual technology. Or you should not comment the rookie
I do not comment on scripts.",NAG
"Dear Indian Express, I am sorry to write that your journalists are there to misinterpret events and present them in a distorted way just to make some sensationalist headlines. The news about the next singer Nahid Afreen have been prepared without proper investigation and investigation. It was very sad to see that your journalists do not even know the difference between fatwa and appeal. A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) at the request of someone who can not understand the religious guidelines, while the leaflet that is being distributed and presented as Fatwa is only a hard copy of a signed appeal . by 46 men who believe in religious practices. The merit of the appeal can be discussed for many reasons and in many dimensions, but first of all, an appeal can not be called a legal opinion (Fatwa). We await an apology from you for such an error.",CAG
"The Congress is f @ .ed because of the gandhis, change them for the sachin pilot president",OAG
It is a darma ... not vilezas of pak's army. The Indian army is in trouble in the country.,CAG
"Hello team, I need help from you, you cover everything, please, cover our village, please, I stay in a village, our people still do not get the patta and chitta of our land since 1947, all the towns have it in India , in all of India, only our panchayat can not get the patta and chitta by land, we have about 500 previous homes, the government says that the trainers are the backbone of India, we do a lot of agriculture, we do not get any government facility We are struggling A lot, please, help, I have reached many MLA and ministers are asking for bribes. my number @ 9663387141",CAG
"now in rooms ..... we have to follow a new way with the banks ,,,, in previous days they deposited our total money and we with drawing what they once required. we do it ... but now in rooms we have to do we need deposits based only ...",CAG
Insurance? Hahaha,CAG
The hypocrites are everywhere.,CAG
The transfer fee is the additional backlash in the existing monthly budget .......,NAG
"It is the individual choice of being a working mother or a mother who does not work, no one has the right to express their opinion about others. It's not a competition, it's just for the talent of multitasking, which is not your cup of tea.",CAG
So humble are you Mukesh Ambani ... your pieces about entrepreneurs should inspire a generation .. 🙏👍👌,NAG
"In fact, we need a strict application of the laws for those nonsense drivers.",NAG
if the second quarter is expected to be good for the banking shares of the second quarter of the result of the South Bank of India tomorrow,NAG
What is the problem of changing the tum logo is that the problem is not h.2.2 what are you doing here for 10 12 h,NAG
I have a very strong feeling that Jadhav had already been tortured and killed in Pak's prison.,OAG
I remembered the scene in OMG !! where Paresh Rawal describes the same scene as this news,NAG
"Bot On Fire 💙 Developed by 💙 Md Adnan 💙

Self Site <3 Faxt.tk <3
Site by 💚 Usama Ahmad 💚",NAG
This guy does not know the previous SP government n his leaders are full of thugs ... idiot,OAG
Is there any way to say that the BJP will not be able to comment on the issue? Simply press the middle of the bus to cover it.,OAG
"No other state has developed as Karnataka. Check the number of companies that are opening their branch abroad. QATAR AIRWAYS also starts the local airline with base as blore ...

Siddu has dreams to grow while he sleeps ...",NAG
Also using the same free calling schedule found phone calls very poor performance and a little disappointed. Is not it understood that living in Ahmedabad has such an annoying experience that in small places or cities?,OAG
"United Nations declares that hafeed syeed a terririst
Osama was killed on your floor
Malala was attacked by our terrorists
U support the terrorist

All false. Hahaha",OAG
"I tell you one thing, your succession is after the resignation of your boss ... Am I right or wrong ...?",NAG
"Why is he scolding her that gives MLA the right to shout like that in the SP of the city ... she was only doing her duty according to the law ... if there is something legal according to the law, then it is a police duty Stop it. ""Dharna"" The police do not work according to public sentiment, it only works according to the law. ""If this MLA is really concerned about the liquor, why is not the ruling party banning the liquor?",CAG
Well way to go for patriarchy ... We do not need a reason for a war or battle ... We just have to be alien ... It's going to happen only,NAG
Drona Goswami you forgot about the gulf states.,CAG
Happy? I hate this corruption and modi said it would eliminate it but it will fail. That's what I mean. Politicians and officials are corrupt to the corr. We all suffer. Demomonetizatio will not do anything against that.,NAG
"The real China does not need militants, the star product of this terrorist state ...",NAG
You will get Z Cover as salwari baba and national award as Baldy kher and rajya Sabha seat as Z thug owner. keep fighting for the mud and licking the RSS shoes.,OAG
"Pakistan was involved in the duplication of Indian currency that were sending these fake coins in India to few traitors
And now those traitors feel cheated of their possessions
Most of them hide behind our poor people and say: gareebo ko maar diya
But in reality these traitors are dying
#salutetoPM",CAG
"That's good, I welcome the GST people who have to pay taxes and, therefore, the tax money spent on the Indian economy 😀",NAG
Let's look at the problem of education faced by children in rural areas.,CAG
"Then, begin to solve Kashmir's problem.",CAG
"They were Muslims and they were not stealing cows, but extremism has killed them ... A country so terrorist that it proclaimed itself a democrat but in fact they are extremists ... What a shame!",OAG
