comment_text,label
"You proved your mentality.
Read the comment, understand intellectually.
If you have no knowledge of visual technology. U should not novice comment
I do not comment on the scripts.",NAG
"Dear Indian Express, I am sorry to write that your reporters are there to misinterpret the events and present them in a distorted way just to make sensational titles. The news about future singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists do not even know the difference between fatwa and call. A fatwa is a non-binding legal opinion issued only by a qualified lawyer (Mufti) at the request of a person who does not understand the religious guidelines while the booklet that is distributed and presented as Fatwa is only a paper copy an appeal signed by 46 men who believe in religious practices. The merit of the appeal can be discussed on many points and in many dimensions, but first and foremost, an appeal can not be called a legal opinion (Fatwa). We are waiting for an apology from you for such an error.",CAG
"The congress is fucked up because of the gandhis, change them do the pilot chair of sachin",OAG
It is a darma .. not viletions by Pak army. The army of India is a pressure of agitation in the country ..,CAG
"Hi team, i need help from you, you people cover everything, please cover our village please, i stay in a village, our village still dint get the patta and chitta from our land since 1947, all the villages have got in India, all over India only our panchayat dint get the patta and chitta for the land, we have about 500 formerly housed, govt says formers are the backbone of India , we do a lot of agriculture we do not get any government facilities, we fight a lot, please help I have reached a lot of deputies and ministers they ask for bribe. my number @ 9663387141",CAG
"now on the neighborhoods ..... we have to follow a new path with the banks ,,,, in the previous days we have deposited our total money and we drew what ever req. we do .... but now on the neighborhoods we have to make only need based repositories ...",CAG
Secured ?? lol,CAG
Hypocrites are everywhere.,CAG
The transfer fee is the extra backfire on the existing monthly budget .......,NAG
"It is the individual choice to work the mother or not to work the mother, nobody has the right to give his opinion on the others. it's not a competition, it's rather justice with the talent of multi-tasking that is not his cup of tea.",CAG
So humble that you are Mukesh Ambani .. your pieces on entrepreneurs should inspire a generation .. 🙏👍👌,NAG
We really need strict enforcement of laws for these insane drivers.,NAG
Should Q2 be good for bank stocks Should the Q2 result start tomorrow?,NAG
What is the problem of tum logo exchange is that the problem is not h.2.2 what are you doing here for 10 ho,NAG
I have a strong feeling that Jadhav had already been tortured and killed in Pak prison.,OAG
I remembered the scene in OMG !! where Paresh Rawal describes the same scene as this new,NAG
"Bot On Fire 💙 Powered by 💙 Md Adnan 💙

Personal website <3 Faxt.tk <3
Site By 💚 Usama Ahmad 💚",NAG
This guy does not know the previous SP govt n his leaders r full of goons .... silly,OAG
Is there any way to say that the BJP can not comment on this? Just tap the bus stand to cover it.,OAG
"No other state has developed like Karnataka. Check the number of companies opening their sea branch in Blore. QATAR AIRWAYS has also started the local airline with base as blister ...

Siddu has dreams to do in his sleep .....",NAG
"Also using the same thing while free time found phone call very poor performance and little bit disappointed. Is his stay in Ahmedabad not understood as an annoying experience, while small towns or small towns?",OAG
"United Nations declare hafeed syeed a terririst
Osama was killed on your floor
Malala was attacked by our terrorists
Terrorist support

All false. lol",OAG
tell you one thing that your estate is after the resignation of your boss ... am I correct or wrong ...,NAG
"Why does he scold the one who gives the right to the MLA to shout like that on SP of the city ... it was only his duty according to the law ... if there is something legal according to the law then it ' is the duty of the police to stop this dharna ""police do not work according to public sentiment, it only works in accordance with the law.If this MP really worries about alcohol, why the ruling party does not prohibit it not alcohol?",CAG
Good way to go for the patriarchy ... We do not need a reason for a war or a battle ... We just need to be unaware ... This will happen by itself,NAG
"Drona Goswami, have you forgotten the states of the Gulf?",CAG
Happy? I hate this corruption and modi said he would kidnap it but will fail. That's what I was trying to say. Politicians and officials are corrupt at the corr. We all suffer. Demonetization will not do anything against it.,NAG
"Real China does not need militants, the product of the ace of this terrorist state ...",NAG
will get Z cover as baba salwari and national award as Baldy kher and Rajya Sabha's seat as rogue owner Z. Keep on pulling the mud and licking the RSS shoes.,OAG
"Pakistan was involved in the duplication of the Indian currency, they were sending these fake currencies in India to some traitors
And now these traitors feel torn out of their possessions
Most of them are hiding behind our poor and say that the ko maar diya
But in reality these traitors are dying
#salutetoPM",CAG
"It's good, I welcome the GST people who have to pay taxes and so the taxpayers' money spent on the Indian economy 😀",NAG
Plz looks at the problem of education facing children in rural areas.,CAG
Then begin to solve the problem of Kashmir.,CAG
"They were Muslims and they did not steal cows but you, extremism, kill them both. Such a country of terror that considered itself a democrat, but in reality they are extremists. Such a shame!",OAG
#Karanjohar better watch it,NAG
Donald Trump's US government will do nothing,OAG
Yar my bleeding ears stop it 😑 ride the bike on stage,CAG
"If it's true, that's what India needs. Innovative and creative. Do not moan while criticizing paranoid comments that complain and destroy themselves",NAG
We do not disturb every day.,OAG
There is no comparison with RE ... It's baap of all the bikes ..,NAG
Paid media + RSS + BJP + Anna V / S Awesome Kejriwaal,NAG
"Sonu is right ...
Muslims believe in Nirakar philosophy ...
Then they build a mosque with loudspeakers ... They can worship Allah at home.",CAG
"On the occasion of International Women's Day, I congratulate all the women of the world and wish them a very happy, healthy, progressive and brilliant future. Let us all respect women for their key role in society as well as their direct and indirect contribution to the nation's overall developments. Happy Women's day .. Feel the power of Naari Shakti ..",NAG
"Menakji when all the police force and security forces are deployed to protect the political class. There is almost no police force to protect citizens, so the crime rate is likely to increase. It's a simple logic.",CAG
Shame on Shiv Sena ... he should have been thrown out of the party !!!,OAG
"Where is 56 ""chest and his andh bhakts will they take serious steps r they will do kadi ninda 😠😠😠",CAG
